X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
6.158,-496858,6.158,-1910393,6.158,-1809662,6.158,-1954521,6.158,-1838324,6.158,-1802344,6.158,-1803414,6.158,-1807632,6.158,-1795181,6.158,-1802303,6.158,-1797528,6.158,-1805118,6.158,-1815842,6.158,-1794808,6.158,-1807765,6.158,-1816774,6.158,-1803039,6.158,-1809913,6.158,-1812608,6.158,-1810302,6.158,-1796604,6.158,-1807836,6.158,-1815144,6.158,-1812012,6.158,-1800705,6.158,-1817909,6.158,-1807366,6.158,-1798338,6.158,-1805026,6.158,-1816385,6.158,-1790527,6.158,-1824470,6.158,-1838951,6.158,-1800310,6.158,-1827170,6.158,-1825787,6.158,-1816067,6.158,-1817547,6.158,-1811336,6.158,-1814709,6.158,-1803087,6.158,-1825198,6.158,-1787888,6.158,-1793582,6.158,-1799732,6.158,-1826833,6.158,-1788448,6.158,-1807332
6.16,-515007,6.16,-1928539,6.16,-1828722,6.16,-1974399,6.16,-1859040,6.16,-1823609,6.16,-1823894,6.16,-1828330,6.16,-1816789,6.16,-1822666,6.16,-1819380,6.16,-1826846,6.16,-1838034,6.16,-1817371,6.16,-1829839,6.16,-1837686,6.16,-1824452,6.16,-1831459,6.16,-1833752,6.16,-1832418,6.16,-1818371,6.16,-1829170,6.16,-1836036,6.16,-1833514,6.16,-1823066,6.16,-1838707,6.16,-1828825,6.16,-1820888,6.16,-1827261,6.16,-1838435,6.16,-1813738,6.16,-1845986,6.16,-1860258,6.16,-1823750,6.16,-1848283,6.16,-1846941,6.16,-1838184,6.16,-1839079,6.16,-1834127,6.16,-1835839,6.16,-1824883,6.16,-1846066,6.16,-1810019,6.16,-1815813,6.16,-1822383,6.16,-1847715,6.16,-1811603,6.16,-1828972
6.162,-531770,6.162,-1945236,6.162,-1846762,6.162,-1993457,6.162,-1878501,6.162,-1843537,6.162,-1843041,6.162,-1848277,6.162,-1837098,6.162,-1841691,6.162,-1840214,6.162,-1847288,6.162,-1858809,6.162,-1838711,6.162,-1850383,6.162,-1857473,6.162,-1844653,6.162,-1851668,6.162,-1853761,6.162,-1853374,6.162,-1838951,6.162,-1849186,6.162,-1855795,6.162,-1853675,6.162,-1844345,6.162,-1858395,6.162,-1849128,6.162,-1842263,6.162,-1848069,6.162,-1858992,6.162,-1835707,6.162,-1866381,6.162,-1880032,6.162,-1845558,6.162,-1867976,6.162,-1866734,6.162,-1859079,6.162,-1859415,6.162,-1855206,6.162,-1855649,6.162,-1845502,6.162,-1865235,6.162,-1830947,6.162,-1836553,6.162,-1843490,6.162,-1867431,6.162,-1833294,6.162,-1849078
6.163,-547018,6.163,-1960753,6.163,-1863509,6.163,-2011180,6.163,-1896475,6.163,-1862234,6.163,-1861127,6.163,-1867271,6.163,-1856037,6.163,-1859527,6.163,-1859815,6.163,-1866609,6.163,-1878070,6.163,-1858867,6.163,-1869522,6.163,-1876030,6.163,-1863488,6.163,-1870426,6.163,-1872490,6.163,-1872943,6.163,-1858448,6.163,-1867806,6.163,-1874089,6.163,-1872327,6.163,-1864307,6.163,-1876979,6.163,-1868171,6.163,-1862599,6.163,-1867455,6.163,-1877921,6.163,-1856384,6.163,-1885452,6.163,-1898594,6.163,-1865938,6.163,-1886448,6.163,-1884965,6.163,-1878486,6.163,-1878521,6.163,-1874397,6.163,-1874064,6.163,-1864979,6.163,-1883160,6.163,-1850405,6.163,-1855858,6.163,-1863220,6.163,-1885743,6.163,-1853742,6.163,-1868231
6.165,-560862,6.165,-1975062,6.165,-1879102,6.165,-2027729,6.165,-1913244,6.165,-1879709,6.165,-1878072,6.165,-1884959,6.165,-1873972,6.165,-1876271,6.165,-1877840,6.165,-1884457,6.165,-1896081,6.165,-1877696,6.165,-1887533,6.165,-1893437,6.165,-1881026,6.165,-1887620,6.165,-1890143,6.165,-1891283,6.165,-1876391,6.165,-1884954,6.165,-1891211,6.165,-1889667,6.165,-1882586,6.165,-1894473,6.165,-1885976,6.165,-1881317,6.165,-1885408,6.165,-1895386,6.165,-1875946,6.165,-1903449,6.165,-1915883,6.165,-1884993,6.165,-1903448,6.165,-1902080,6.165,-1896314,6.165,-1896216,6.165,-1891991,6.165,-1891265,6.165,-1882998,6.165,-1899864,6.165,-1868782,6.165,-1873846,6.165,-1881451,6.165,-1902706,6.165,-1872927,6.165,-1885992
6.167,-573485,6.167,-1987912,6.167,-1893574,6.167,-2043129,6.167,-1928560,6.167,-1895760,6.167,-1894017,6.167,-1901153,6.167,-1890768,6.167,-1892037,6.167,-1894791,6.167,-1900996,6.167,-1912396,6.167,-1895421,6.167,-1904095,6.167,-1909356,6.167,-1897125,6.167,-1903700,6.167,-1906442,6.167,-1908230,6.167,-1893145,6.167,-1900900,6.167,-1907120,6.167,-1905813,6.167,-1899561,6.167,-1910794,6.167,-1902637,6.167,-1898586,6.167,-1902047,6.167,-1911741,6.167,-1894015,6.167,-1920073,6.167,-1931737,6.167,-1902604,6.167,-1919047,6.167,-1917783,6.167,-1912900,6.167,-1912535,6.167,-1908150,6.167,-1907192,6.167,-1899464,6.167,-1915123,6.167,-1885936,6.167,-1890478,6.167,-1898223,6.167,-1918486,6.167,-1890722,6.167,-1902490
6.168,-584717,6.168,-1999590,6.168,-1906541,6.168,-2057326,6.168,-1942536,6.168,-1910677,6.168,-1908965,6.168,-1916256,6.168,-1906294,6.168,-1906767,6.168,-1910666,6.168,-1915886,6.168,-1927462,6.168,-1911738,6.168,-1919309,6.168,-1924133,6.168,-1911892,6.168,-1918362,6.168,-1921458,6.168,-1923781,6.168,-1908254,6.168,-1915670,6.168,-1921704,6.168,-1920623,6.168,-1915166,6.168,-1925818,6.168,-1918135,6.168,-1914595,6.168,-1917353,6.168,-1926885,6.168,-1910720,6.168,-1935587,6.168,-1946185,6.168,-1918747,6.168,-1933272,6.168,-1932061,6.168,-1928292,6.168,-1927528,6.168,-1922943,6.168,-1921884,6.168,-1914410,6.168,-1929287,6.168,-1901942,6.168,-1905524,6.168,-1913533,6.168,-1933122,6.168,-1907230,6.168,-1917525
6.17,-594678,6.17,-2010011,6.17,-1918158,6.17,-2069845,6.17,-1955196,6.17,-1924384,6.17,-1922855,6.17,-1929754,6.17,-1920429,6.17,-1920130,6.17,-1925170,6.17,-1929518,6.17,-1941300,6.17,-1926400,6.17,-1933566,6.17,-1937524,6.17,-1925111,6.17,-1931724,6.17,-1935051,6.17,-1937841,6.17,-1921724,6.17,-1928974,6.17,-1934793,6.17,-1933893,6.17,-1929226,6.17,-1939341,6.17,-1932384,6.17,-1929149,6.17,-1931424,6.17,-1940739,6.17,-1925923,6.17,-1949571,6.17,-1959455,6.17,-1933616,6.17,-1946194,6.17,-1945091,6.17,-1942087,6.17,-1940955,6.17,-1936593,6.17,-1935157,6.17,-1927790,6.17,-1942176,6.17,-1916679,6.17,-1919426,6.17,-1927685,6.17,-1946273,6.17,-1922585,6.17,-1931309
6.172,-603447,6.172,-2019106,6.172,-1928724,6.172,-2081014,6.172,-1966599,6.172,-1936717,6.172,-1935386,6.172,-1941853,6.172,-1933509,6.172,-1931957,6.172,-1938605,6.172,-1941729,6.172,-1953867,6.172,-1939605,6.172,-1946431,6.172,-1949413,6.172,-1937033,6.172,-1943793,6.172,-1947237,6.172,-1950748,6.172,-1933671,6.172,-1940998,6.172,-1946764,6.172,-1945985,6.172,-1941751,6.172,-1951377,6.172,-1945033,6.172,-1942235,6.172,-1944150,6.172,-1953292,6.172,-1939740,6.172,-1962283,6.172,-1971287,6.172,-1947170,6.172,-1957684,6.172,-1956865,6.172,-1954508,6.172,-1952761,6.172,-1948675,6.172,-1947008,6.172,-1939415,6.172,-1953677,6.172,-1930222,6.172,-1931906,6.172,-1940429,6.172,-1958119,6.172,-1936411,6.172,-1943449
6.173,-611163,6.173,-2026845,6.173,-1937918,6.173,-2090673,6.173,-1976531,6.173,-1947777,6.173,-1946580,6.173,-1952520,6.173,-1944910,6.173,-1942042,6.173,-1950727,6.173,-1952591,6.173,-1965141,6.173,-1951568,6.173,-1958039,6.173,-1959782,6.173,-1947535,6.173,-1954532,6.173,-1957801,6.173,-1962156,6.173,-1944521,6.173,-1951617,6.173,-1957255,6.173,-1956591,6.173,-1953169,6.173,-1961666,6.173,-1956030,6.173,-1954216,6.173,-1955555,6.173,-1964391,6.173,-1952072,6.173,-1973217,6.173,-1981723,6.173,-1959403,6.173,-1967997,6.173,-1967214,6.173,-1965791,6.173,-1963325,6.173,-1959383,6.173,-1957334,6.173,-1949613,6.173,-1963623,6.173,-1942205,6.173,-1942917,6.173,-1951919,6.173,-1968623,6.173,-1948875,6.173,-1954271
6.175,-617441,6.175,-2033577,6.175,-1945533,6.175,-2098947,6.175,-1985071,6.175,-1957549,6.175,-1956095,6.175,-1961975,6.175,-1954900,6.175,-1950790,6.175,-1961312,6.175,-1962177,6.175,-1975353,6.175,-1961862,6.175,-1968405,6.175,-1968869,6.175,-1956652,6.175,-1963498,6.175,-1966877,6.175,-1972098,6.175,-1953881,6.175,-1960802,6.175,-1966207,6.175,-1965531,6.175,-1963058,6.175,-1970533,6.175,-1965510,6.175,-1964808,6.175,-1965500,6.175,-1973668,6.175,-1962869,6.175,-1982875,6.175,-1990735,6.175,-1970455,6.175,-1977004,6.175,-1976212,6.175,-1975593,6.175,-1972454,6.175,-1968782,6.175,-1966151,6.175,-1958690,6.175,-1972107,6.175,-1952821,6.175,-1952595,6.175,-1962048,6.175,-1977457,6.175,-1959868,6.175,-1963645
6.177,-622280,6.177,-2038723,6.177,-1951816,6.177,-2105818,6.177,-1992463,6.177,-1965821,6.177,-1964161,6.177,-1969848,6.177,-1963512,6.177,-1957890,6.177,-1970236,6.177,-1970338,6.177,-1983854,6.177,-1971037,6.177,-1977548,6.177,-1976383,6.177,-1964366,6.177,-1971140,6.177,-1974394,6.177,-1980399,6.177,-1961959,6.177,-1968475,6.177,-1973851,6.177,-1972897,6.177,-1971529,6.177,-1978033,6.177,-1973420,6.177,-1973933,6.177,-1973832,6.177,-1981573,6.177,-1972358,6.177,-1990891,6.177,-1998279,6.177,-1979926,6.177,-1984559,6.177,-1983676,6.177,-1983777,6.177,-1980039,6.177,-1976850,6.177,-1973344,6.177,-1966307,6.177,-1979043,6.177,-1962095,6.177,-1960846,6.177,-1970592,6.177,-1984642,6.177,-1969484,6.177,-1971607
6.178,-625655,6.178,-2042480,6.178,-1956658,6.178,-2111592,6.178,-1998465,6.178,-1972948,6.178,-1970753,6.178,-1976226,6.178,-1970675,6.178,-1963610,6.178,-1977771,6.178,-1976937,6.178,-1991019,6.178,-1979110,6.178,-1985075,6.178,-1982322,6.178,-1970949,6.178,-1977246,6.178,-1980591,6.178,-1987390,6.178,-1968724,6.178,-1974775,6.178,-1979988,6.178,-1978802,6.178,-1978515,6.178,-1984042,6.178,-1979737,6.178,-1981692,6.178,-1980620,6.178,-1988000,6.178,-1980535,6.178,-1997591,6.178,-2004285,6.178,-1988134,6.178,-1990754,6.178,-1989567,6.178,-1990744,6.178,-1986304,6.178,-1983535,6.178,-1979222,6.178,-1972529,6.178,-1984797,6.178,-1969952,6.178,-1967536,6.178,-1977609,6.178,-1990460,6.178,-1977723,6.178,-1977911
6.18,-627434,6.18,-2044804,6.18,-1959887,6.18,-2115800,6.18,-2003059,6.18,-1978851,6.18,-1975986,6.18,-1981142,6.18,-1976352,6.18,-1968193,6.18,-1983536,6.18,-1982010,6.18,-1996823,6.18,-1985823,6.18,-1991223,6.18,-1987169,6.18,-1975965,6.18,-1981993,6.18,-1985272,6.18,-1992893,6.18,-1974016,6.18,-1979441,6.18,-1984492,6.18,-1983185,6.18,-1984152,6.18,-1988591,6.18,-1984708,6.18,-1987930,6.18,-1985808,6.18,-1993019,6.18,-1987142,6.18,-2002523,6.18,-2008694,6.18,-1994812,6.18,-1995468,6.18,-1993941,6.18,-1996419,6.18,-1991374,6.18,-1988910,6.18,-1983744,6.18,-1977539,6.18,-1989064,6.18,-1976161,6.18,-1972929,6.18,-1983131,6.18,-1994702,6.18,-1984535,6.18,-1982972
6.182,-627491,6.182,-2045687,6.182,-1961735,6.182,-2118733,6.182,-2006494,6.182,-1983294,6.182,-1979677,6.182,-1984664,6.182,-1980770,6.182,-1971634,6.182,-1987955,6.182,-1985777,6.182,-2001271,6.182,-1991092,6.182,-1995736,6.182,-1990735,6.182,-1979693,6.182,-1985427,6.182,-1988805,6.182,-1997102,6.182,-1977769,6.182,-1982955,6.182,-1987604,6.182,-1986022,6.182,-1988240,6.182,-1991939,6.182,-1988317,6.182,-1992598,6.182,-1989515,6.182,-1996548,6.182,-1992407,6.182,-2006412,6.182,-2011766,6.182,-2000011,6.182,-1998616,6.182,-1996841,6.182,-2000566,6.182,-1995067,6.182,-1993024,6.182,-1986831,6.182,-1981143,6.182,-1991967,6.182,-1981144,6.182,-1977013,6.182,-1987209,6.182,-1997452,6.182,-1989962,6.182,-1986681
6.183,-626279,6.183,-2044869,6.183,-1962133,6.183,-2120262,6.183,-2008641,6.183,-1986303,6.183,-1982220,6.183,-1986613,6.183,-1983906,6.183,-1973451,6.183,-1991122,6.183,-1988026,6.183,-2004233,6.183,-1995083,6.183,-1998852,6.183,-1992884,6.183,-1981983,6.183,-1987611,6.183,-1991015,6.183,-1999877,6.183,-1980072,6.183,-1985042,6.183,-1989398,6.183,-1987479,6.183,-1990956,6.183,-1993696,6.183,-1990296,6.183,-1995632,6.183,-1991745,6.183,-1999026,6.183,-1996259,6.183,-2008703,6.183,-2013478,6.183,-2003516,6.183,-2000440,6.183,-1998139,6.183,-2003398,6.183,-1997207,6.183,-1995627,6.183,-1988393,6.183,-1983042,6.183,-1993390,6.183,-1984588,6.183,-1979594,6.183,-1989789,6.183,-1998896,6.183,-1993985,6.183,-1988811
6.185,-623765,6.185,-2042797,6.185,-1961071,6.185,-2120447,6.185,-2009158,6.185,-1988010,6.185,-1983354,6.185,-1987015,6.185,-1985565,6.185,-1973897,6.185,-1992887,6.185,-1988989,6.185,-2005994,6.185,-1997416,6.185,-2000391,6.185,-1993855,6.185,-1982795,6.185,-1988150,6.185,-1991830,6.185,-2001530,6.185,-1980791,6.185,-1985643,6.185,-1989557,6.185,-1987815,6.185,-1992132,6.185,-1993731,6.185,-1990840,6.185,-1997345,6.185,-1992903,6.185,-1999990,6.185,-1998578,6.185,-2009740,6.185,-2013792,6.185,-2005831,6.185,-2000706,6.185,-1998133,6.185,-2004773,6.185,-1998055,6.185,-1996647,6.185,-1988674,6.185,-1983521,6.185,-1993205,6.185,-1986172,6.185,-1980855,6.185,-1991130,6.185,-1999066,6.185,-1996537,6.185,-1989562
6.187,-619893,6.187,-2039221,6.187,-1958715,6.187,-2119152,6.187,-2008360,6.187,-1988096,6.187,-1982907,6.187,-1986244,6.187,-1986017,6.187,-1972942,6.187,-1993084,6.187,-1988721,6.187,-2006293,6.187,-1998279,6.187,-2000329,6.187,-1993441,6.187,-1982051,6.187,-1987527,6.187,-1991268,6.187,-2001776,6.187,-1980138,6.187,-1984937,6.187,-1988316,6.187,-1986890,6.187,-1991978,6.187,-1992356,6.187,-1989892,6.187,-1997559,6.187,-1992575,6.187,-1999503,6.187,-1999429,6.187,-2009278,6.187,-2012644,6.187,-2006531,6.187,-1999607,6.187,-1996724,6.187,-2004701,6.187,-1997401,6.187,-1996205,6.187,-1987491,6.187,-1982650,6.187,-1991180,6.187,-1986223,6.187,-1980817,6.187,-1991278,6.187,-1997796,6.187,-1997507,6.187,-1989139
6.188,-614746,6.188,-2034280,6.188,-1955188,6.188,-2116978,6.188,-2006027,6.188,-1986907,6.188,-1980856,6.188,-1984156,6.188,-1984992,6.188,-1970446,6.188,-1991959,6.188,-1987243,6.188,-2005319,6.188,-1997660,6.188,-1998916,6.188,-1991530,6.188,-1979899,6.188,-1985405,6.188,-1989532,6.188,-2000475,6.188,-1978218,6.188,-1983048,6.188,-1985805,6.188,-1984344,6.188,-1990496,6.188,-1989650,6.188,-1987668,6.188,-1996508,6.188,-1991044,6.188,-1997422,6.188,-1998930,6.188,-2007629,6.188,-2010310,6.188,-2005848,6.188,-1997084,6.188,-1993968,6.188,-2003240,6.188,-1995207,6.188,-1994285,6.188,-1984846,6.188,-1980399,6.188,-1987734,6.188,-1984862,6.188,-1979082,6.188,-1990222,6.188,-1995246,6.188,-1997236,6.188,-1987261
6.19,-608537,6.19,-2028000,6.19,-1950329,6.19,-2113461,6.19,-2002163,6.19,-1984420,6.19,-1977589,6.19,-1980810,6.19,-1982519,6.19,-1966321,6.19,-1989378,6.19,-1984198,6.19,-2002772,6.19,-1995479,6.19,-1996273,6.19,-1987927,6.19,-1976231,6.19,-1981782,6.19,-1985985,6.19,-1997516,6.19,-1974826,6.19,-1979362,6.19,-1981875,6.19,-1980474,6.19,-1987688,6.19,-1985533,6.19,-1984168,6.19,-1994325,6.19,-1988082,6.19,-1994025,6.19,-1996982,6.19,-2004399,6.19,-2006257,6.19,-2003852,6.19,-1993099,6.19,-1989705,6.19,-2000299,6.19,-1991366,6.19,-1990795,6.19,-1980818,6.19,-1976679,6.19,-1982786,6.19,-1981931,6.19,-1975707,6.19,-1987703,6.19,-1991367,6.19,-1995576,6.19,-1983808
6.192,-601072,6.192,-2020560,6.192,-1944425,6.192,-2108746,6.192,-1996841,6.192,-1980641,6.192,-1972657,6.192,-1976280,6.192,-1978609,6.192,-1960899,6.192,-1985236,6.192,-1979818,6.192,-1998976,6.192,-1991897,6.192,-1992148,6.192,-1983035,6.192,-1971363,6.192,-1976912,6.192,-1981212,6.192,-1993336,6.192,-1970025,6.192,-1974229,6.192,-1976329,6.192,-1975346,6.192,-1983417,6.192,-1980116,6.192,-1979366,6.192,-1991091,6.192,-1983967,6.192,-1989185,6.192,-1993701,6.192,-1999914,6.192,-2000827,6.192,-2000574,6.192,-1987459,6.192,-1984294,6.192,-1995930,6.192,-1986260,6.192,-1986107,6.192,-1975593,6.192,-1971802,6.192,-1976689,6.192,-1977680,6.192,-1970943,6.192,-1983723,6.192,-1986147,6.192,-1992364,6.192,-1979250
6.193,-592447,6.193,-2011767,6.193,-1937524,6.193,-2102697,6.193,-1990478,6.193,-1975331,6.193,-1966249,6.193,-1970798,6.193,-1973287,6.193,-1954115,6.193,-1979701,6.193,-1974131,6.193,-1993758,6.193,-1986918,6.193,-1986782,6.193,-1976689,6.193,-1965394,6.193,-1971059,6.193,-1975164,6.193,-1987530,6.193,-1964151,6.193,-1967936,6.193,-1969498,6.193,-1968607,6.193,-1977753,6.193,-1973671,6.193,-1973200,6.193,-1986277,6.193,-1978227,6.193,-1983063,6.193,-1989088,6.193,-1994026,6.193,-1994106,6.193,-1996139,6.193,-1980591,6.193,-1977700,6.193,-1990248,6.193,-1979726,6.193,-1980171,6.193,-1968870,6.193,-1965605,6.193,-1969603,6.193,-1972390,6.193,-1964904,6.193,-1978385,6.193,-1979426,6.193,-1987831,6.193,-1973318
6.195,-582634,6.195,-2001814,6.195,-1929345,6.195,-2095336,6.195,-1982810,6.195,-1968874,6.195,-1958607,6.195,-1963921,6.195,-1966586,6.195,-1946021,6.195,-1973012,6.195,-1966962,6.195,-1987122,6.195,-1980672,6.195,-1980350,6.195,-1969171,6.195,-1958080,6.195,-1963667,6.195,-1967595,6.195,-1980369,6.195,-1957027,6.195,-1960293,6.195,-1961596,6.195,-1960709,6.195,-1970701,6.195,-1965933,6.195,-1965755,6.195,-1980287,6.195,-1971360,6.195,-1975655,6.195,-1983226,6.195,-1986770,6.195,-1986148,6.195,-1990428,6.195,-1972204,6.195,-1969964,6.195,-1983175,6.195,-1971921,6.195,-1972963,6.195,-1960800,6.195,-1958061,6.195,-1961654,6.195,-1965670,6.195,-1957266,6.195,-1971373,6.195,-1971477,6.195,-1981846,6.195,-1965920
6.197,-571761,6.197,-1990752,6.197,-1919935,6.197,-2086426,6.197,-1974209,6.197,-1960917,6.197,-1949937,6.197,-1955665,6.197,-1958559,6.197,-1936647,6.197,-1965058,6.197,-1958581,6.197,-1979089,6.197,-1973202,6.197,-1972419,6.197,-1960473,6.197,-1949446,6.197,-1954961,6.197,-1958604,6.197,-1972009,6.197,-1948493,6.197,-1951282,6.197,-1952149,6.197,-1951731,6.197,-1962353,6.197,-1957073,6.197,-1956878,6.197,-1972612,6.197,-1963190,6.197,-1967223,6.197,-1976024,6.197,-1978267,6.197,-1976802,6.197,-1983540,6.197,-1962642,6.197,-1960960,6.197,-1974522,6.197,-1963013,6.197,-1964537,6.197,-1951499,6.197,-1949293,6.197,-1952458,6.197,-1957820,6.197,-1948623,6.197,-1962975,6.197,-1962293,6.197,-1974445,6.197,-1957186
6.198,-559606,6.198,-1978494,6.198,-1909342,6.198,-2076174,6.198,-1964405,6.198,-1951642,6.198,-1939884,6.198,-1946123,6.198,-1949379,6.198,-1926087,6.198,-1955883,6.198,-1949110,6.198,-1969850,6.198,-1964614,6.198,-1963109,6.198,-1950731,6.198,-1939591,6.198,-1945081,6.198,-1948636,6.198,-1962649,6.198,-1938970,6.198,-1941303,6.198,-1941474,6.198,-1941663,6.198,-1952513,6.198,-1946878,6.198,-1946577,6.198,-1963320,6.198,-1953715,6.198,-1957442,6.198,-1967460,6.198,-1968283,6.198,-1966632,6.198,-1975350,6.198,-1952020,6.198,-1950851,6.198,-1964687,6.198,-1952885,6.198,-1955232,6.198,-1941243,6.198,-1939223,6.198,-1942422,6.198,-1948824,6.198,-1938996,6.198,-1953262,6.198,-1951846,6.198,-1965810,6.198,-1947304
6.2,-545997,6.2,-1964958,6.2,-1897493,6.2,-2064543,6.2,-1953684,6.2,-1941164,6.2,-1928892,6.2,-1935373,6.2,-1938884,6.2,-1914447,6.2,-1945725,6.2,-1938563,6.2,-1959123,6.2,-1954942,6.2,-1952576,6.2,-1939690,6.2,-1928330,6.2,-1933712,6.2,-1937438,6.2,-1951813,6.2,-1928322,6.2,-1930273,6.2,-1929970,6.2,-1930397,6.2,-1941506,6.2,-1935585,6.2,-1935405,6.2,-1952636,6.2,-1942696,6.2,-1946195,6.2,-1957605,6.2,-1957057,6.2,-1955216,6.2,-1965859,6.2,-1940406,6.2,-1939393,6.2,-1953555,6.2,-1941503,6.2,-1944396,6.2,-1929788,6.2,-1927853,6.2,-1931102,6.2,-1938513,6.2,-1927999,6.2,-1942560,6.2,-1940181,6.2,-1956179,6.2,-1936081
6.202,-531064,6.202,-1950397,6.202,-1884365,6.202,-2051838,6.202,-1941712,6.202,-1929852,6.202,-1916821,6.202,-1923134,6.202,-1927400,6.202,-1901677,6.202,-1934409,6.202,-1926756,6.202,-1947241,6.202,-1944308,6.202,-1940775,6.202,-1927514,6.202,-1915602,6.202,-1921008,6.202,-1925085,6.202,-1940008,6.202,-1916367,6.202,-1917851,6.202,-1917426,6.202,-1918036,6.202,-1929423,6.202,-1923049,6.202,-1923348,6.202,-1940864,6.202,-1930593,6.202,-1933802,6.202,-1946432,6.202,-1944505,6.202,-1942449,6.202,-1954804,6.202,-1927801,6.202,-1926490,6.202,-1941381,6.202,-1929122,6.202,-1932571,6.202,-1917313,6.202,-1915495,6.202,-1918450,6.202,-1927020,6.202,-1915602,6.202,-1930567,6.202,-1927491,6.202,-1945111,6.202,-1923641
6.203,-515006,6.203,-1935052,6.203,-1870238,6.203,-2038143,6.203,-1928671,6.203,-1917214,6.203,-1903783,6.203,-1909851,6.203,-1914620,6.203,-1887792,6.203,-1921847,6.203,-1913901,6.203,-1934413,6.203,-1932599,6.203,-1927792,6.203,-1914141,6.203,-1901843,6.203,-1907203,6.203,-1911593,6.203,-1927113,6.203,-1903059,6.203,-1904267,6.203,-1903739,6.203,-1904122,6.203,-1916179,6.203,-1909348,6.203,-1910177,6.203,-1927770,6.203,-1917343,6.203,-1920431,6.203,-1933882,6.203,-1930920,6.203,-1928614,6.203,-1942631,6.203,-1914345,6.203,-1912372,6.203,-1927904,6.203,-1915635,6.203,-1919398,6.203,-1903850,6.203,-1902254,6.203,-1904467,6.203,-1914540,6.203,-1902350,6.203,-1917673,6.203,-1913744,6.203,-1933191,6.203,-1910457
6.205,-497620,6.205,-1918637,6.205,-1855136,6.205,-2023520,6.205,-1914397,6.205,-1903468,6.205,-1889588,6.205,-1895438,6.205,-1900822,6.205,-1872921,6.205,-1908378,6.205,-1899872,6.205,-1920468,6.205,-1919616,6.205,-1913983,6.205,-1899492,6.205,-1887344,6.205,-1892439,6.205,-1897068,6.205,-1913183,6.205,-1888874,6.205,-1889862,6.205,-1889352,6.205,-1889296,6.205,-1901693,6.205,-1894426,6.205,-1896123,6.205,-1913886,6.205,-1902864,6.205,-1905861,6.205,-1920237,6.205,-1916154,6.205,-1913783,6.205,-1929285,6.205,-1899786,6.205,-1897296,6.205,-1913566,6.205,-1900928,6.205,-1905170,6.205,-1889322,6.205,-1888083,6.205,-1889557,6.205,-1900978,6.205,-1888048,6.205,-1903538,6.205,-1898965,6.205,-1920102,6.205,-1896379
6.207,-479174,6.207,-1901456,6.207,-1839301,6.207,-2008154,6.207,-1899321,6.207,-1888718,6.207,-1874567,6.207,-1880060,6.207,-1886032,6.207,-1857244,6.207,-1893659,6.207,-1884526,6.207,-1905619,6.207,-1905780,6.207,-1899284,6.207,-1883903,6.207,-1871857,6.207,-1876594,6.207,-1881641,6.207,-1898070,6.207,-1873354,6.207,-1874387,6.207,-1874103,6.207,-1873377,6.207,-1886416,6.207,-1878601,6.207,-1881259,6.207,-1899302,6.207,-1887399,6.207,-1890581,6.207,-1905722,6.207,-1900790,6.207,-1897665,6.207,-1914793,6.207,-1884163,6.207,-1881212,6.207,-1898197,6.207,-1885525,6.207,-1889488,6.207,-1873518,6.207,-1873120,6.207,-1873319,6.207,-1886288,6.207,-1872668,6.207,-1888542,6.207,-1883477,6.207,-1905832,6.207,-1881210
6.208,-460044,6.208,-1883660,6.208,-1822504,6.208,-1991915,6.208,-1883096,6.208,-1873053,6.208,-1858598,6.208,-1863748,6.208,-1870311,6.208,-1840635,6.208,-1877791,6.208,-1868266,6.208,-1890126,6.208,-1890806,6.208,-1883741,6.208,-1867490,6.208,-1855372,6.208,-1859943,6.208,-1865263,6.208,-1882270,6.208,-1856794,6.208,-1857782,6.208,-1857868,6.208,-1856442,6.208,-1870384,6.208,-1861853,6.208,-1865138,6.208,-1883848,6.208,-1871342,6.208,-1874722,6.208,-1890319,6.208,-1884651,6.208,-1880626,6.208,-1899372,6.208,-1867594,6.208,-1864260,6.208,-1881875,6.208,-1869222,6.208,-1873169,6.208,-1856850,6.208,-1857298,6.208,-1856277,6.208,-1870683,6.208,-1856562,6.208,-1872328,6.208,-1867223,6.208,-1890472,6.208,-1864983
