X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
4.957,1799394,4.957,1832439,4.957,1850924,4.957,1858987,4.957,1868208,4.957,1878355,4.957,1871795,4.957,1868984,4.957,1881967,4.957,1873598,4.957,1880063,4.957,1872620,4.957,1863304,4.957,1852940,4.957,1860267,4.957,1852877,4.957,1857060,4.957,1851685,4.957,1839638,4.957,1849214,4.957,1845577,4.957,1854843,4.957,1848341,4.957,1851889,4.957,1863138,4.957,1832114,4.957,1841285,4.957,1864202,4.957,1875801,4.957,1871747,4.957,1856572,4.957,1855712,4.957,1852122,4.957,1845980,4.957,1855757,4.957,1850294,4.957,1855249,4.957,1861051,4.957,1850694,4.957,1849852,4.957,1872843,4.957,1864994,4.957,1860202,4.957,1856704,4.957,1863940,4.957,1869266,4.957,1864680,4.957,1867797
4.958,1801448,4.958,1834350,4.958,1853231,4.958,1861614,4.958,1870197,4.958,1880566,4.958,1874056,4.958,1871145,4.958,1884281,4.958,1875806,4.958,1882474,4.958,1874591,4.958,1865939,4.958,1854957,4.958,1862480,4.958,1855288,4.958,1859170,4.958,1854421,4.958,1841873,4.958,1851650,4.958,1847798,4.958,1857115,4.958,1850625,4.958,1854174,4.958,1865274,4.958,1834349,4.958,1843448,4.958,1863449,4.958,1875071,4.958,1870310,4.958,1858834,4.958,1857776,4.958,1854215,4.958,1848346,4.958,1858082,4.958,1852739,4.958,1857793,4.958,1862938,4.958,1853096,4.958,1852532,4.958,1875368,4.958,1867204,4.958,1862617,4.958,1859044,4.958,1865799,4.958,1871378,4.958,1866859,4.958,1870061
4.96,1803406,4.96,1836640,4.96,1855320,4.96,1863866,4.96,1872211,4.96,1882463,4.96,1876213,4.96,1873339,4.96,1886446,4.96,1878151,4.96,1884666,4.96,1876819,4.96,1868498,4.96,1856833,4.96,1864526,4.96,1857626,4.96,1861167,4.96,1856955,4.96,1843955,4.96,1854072,4.96,1849824,4.96,1859225,4.96,1852821,4.96,1856707,4.96,1867370,4.96,1836698,4.96,1845479,4.96,1863239,4.96,1874968,4.96,1869652,4.96,1861018,4.96,1859836,4.96,1856536,4.96,1850815,4.96,1860183,4.96,1855025,4.96,1860468,4.96,1864760,4.96,1855427,4.96,1855160,4.96,1877628,4.96,1869254,4.96,1864818,4.96,1861563,4.96,1867727,4.96,1873616,4.96,1869256,4.96,1872224
4.962,1805630,4.962,1838916,4.962,1857650,4.962,1865933,4.962,1874224,4.962,1884573,4.962,1878381,4.962,1875579,4.962,1888583,4.962,1880506,4.962,1886942,4.962,1879395,4.962,1870951,4.962,1858916,4.962,1866499,4.962,1860275,4.962,1863273,4.962,1859404,4.962,1846028,4.962,1856520,4.962,1852465,4.962,1861584,4.962,1854959,4.962,1859051,4.962,1869555,4.962,1839058,4.962,1847227,4.962,1863607,4.962,1875118,4.962,1869260,4.962,1863251,4.962,1862322,4.962,1858809,4.962,1853335,4.962,1862290,4.962,1857201,4.962,1863075,4.962,1866968,4.962,1857537,4.962,1857749,4.962,1879804,4.962,1871224,4.962,1867189,4.962,1864141,4.962,1869870,4.962,1875825,4.962,1871735,4.962,1874699
4.963,1807792,4.963,1841347,4.963,1860022,4.963,1867837,4.963,1876146,4.963,1886670,4.963,1880512,4.963,1877843,4.963,1890749,4.963,1882758,4.963,1889029,4.963,1882256,4.963,1873126,4.963,1861020,4.963,1868591,4.963,1862813,4.963,1865489,4.963,1861454,4.963,1848122,4.963,1858883,4.963,1854690,4.963,1863887,4.963,1857270,4.963,1861485,4.963,1871886,4.963,1841435,4.963,1849242,4.963,1864753,4.963,1875656,4.963,1869273,4.963,1865365,4.963,1864521,4.963,1860927,4.963,1855635,4.963,1864118,4.963,1859134,4.963,1865510,4.963,1869058,4.963,1859451,4.963,1860281,4.963,1881878,4.963,1873033,4.963,1869674,4.963,1866576,4.963,1872077,4.963,1877919,4.963,1874386,4.963,1877271
4.965,1810038,4.965,1843914,4.965,1862372,4.965,1869723,4.965,1878305,4.965,1888947,4.965,1882790,4.965,1880135,4.965,1892706,4.965,1884995,4.965,1891176,4.965,1884872,4.965,1875168,4.965,1863620,4.965,1870940,4.965,1865296,4.965,1867791,4.965,1863469,4.965,1850602,4.965,1861159,4.965,1856971,4.965,1866464,4.965,1859648,4.965,1863799,4.965,1874108,4.965,1844061,4.965,1851395,4.965,1866031,4.965,1876687,4.965,1869676,4.965,1867717,4.965,1866738,4.965,1863447,4.965,1858083,4.965,1866299,4.965,1861154,4.965,1867872,4.965,1871353,4.965,1861834,4.965,1862488,4.965,1883858,4.965,1874853,4.965,1872057,4.965,1869026,4.965,1874344,4.965,1880169,4.965,1876943,4.965,1879724
4.967,1812285,4.967,1846325,4.967,1864803,4.967,1871760,4.967,1880602,4.967,1891255,4.967,1884862,4.967,1882564,4.967,1894951,4.967,1887344,4.967,1893316,4.967,1887555,4.967,1877150,4.967,1866314,4.967,1873058,4.967,1867830,4.967,1870021,4.967,1865332,4.967,1853098,4.967,1863278,4.967,1859427,4.967,1868582,4.967,1862081,4.967,1866204,4.967,1876233,4.967,1846606,4.967,1853484,4.967,1867535,4.967,1878076,4.967,1870474,4.967,1870066,4.967,1868797,4.967,1865782,4.967,1860499,4.967,1868486,4.967,1863270,4.967,1870072,4.967,1873893,4.967,1864071,4.967,1864637,4.967,1885822,4.967,1876949,4.967,1874195,4.967,1871185,4.967,1876819,4.967,1882473,4.967,1879347,4.967,1882041
4.968,1814710,4.968,1848646,4.968,1867178,4.968,1874030,4.968,1882809,4.968,1893641,4.968,1887098,4.968,1884943,4.968,1897318,4.968,1889585,4.968,1895648,4.968,1889956,4.968,1879044,4.968,1869076,4.968,1875248,4.968,1870410,4.968,1872300,4.968,1867334,4.968,1855870,4.968,1865303,4.968,1861926,4.968,1870960,4.968,1864371,4.968,1868470,4.968,1878296,4.968,1848993,4.968,1855722,4.968,1869435,4.968,1879744,4.968,1871833,4.968,1872668,4.968,1871057,4.968,1868004,4.968,1862836,4.968,1870823,4.968,1865238,4.968,1872107,4.968,1876444,4.968,1866334,4.968,1867029,4.968,1888121,4.968,1879168,4.968,1876676,4.968,1873189,4.968,1879257,4.968,1884629,4.968,1881748,4.968,1884559
4.97,1817139,4.97,1851138,4.97,1869358,4.97,1876340,4.97,1884799,4.97,1895981,4.97,1889326,4.97,1887323,4.97,1899778,4.97,1891702,4.97,1898105,4.97,1892341,4.97,1880879,4.97,1871759,4.97,1877530,4.97,1872639,4.97,1874340,4.97,1869348,4.97,1858538,4.97,1867219,4.97,1864082,4.97,1873407,4.97,1866746,4.97,1870762,4.97,1880424,4.97,1851389,4.97,1858219,4.97,1871364,4.97,1881784,4.97,1873364,4.97,1875222,4.97,1873299,4.97,1870273,4.97,1865083,4.97,1873296,4.97,1867320,4.97,1874070,4.97,1878634,4.97,1868557,4.97,1869383,4.97,1890395,4.97,1881468,4.97,1879023,4.97,1874856,4.97,1881481,4.97,1886693,4.97,1884083,4.97,1886828
4.972,1819576,4.972,1853445,4.972,1871611,4.972,1878685,4.972,1886777,4.972,1898591,4.972,1891777,4.972,1889899,4.972,1902151,4.972,1893814,4.972,1900696,4.972,1894438,4.972,1882966,4.972,1874293,4.972,1880018,4.972,1874923,4.972,1876488,4.972,1871742,4.972,1861136,4.972,1869183,4.972,1866533,4.972,1875914,4.972,1869246,4.972,1873125,4.972,1882725,4.972,1853767,4.972,1860600,4.972,1873231,4.972,1883917,4.972,1875097,4.972,1877640,4.972,1875869,4.972,1872660,4.972,1867376,4.972,1875802,4.972,1869570,4.972,1875998,4.972,1881015,4.972,1870881,4.972,1871786,4.972,1892804,4.972,1883909,4.972,1881103,4.972,1876562,4.972,1883674,4.972,1888848,4.972,1886060,4.972,1889106
4.973,1822254,4.973,1855797,4.973,1873911,4.973,1881155,4.973,1888834,4.973,1901015,4.973,1894011,4.973,1892532,4.973,1904631,4.973,1895984,4.973,1903030,4.973,1896748,4.973,1885026,4.973,1876854,4.973,1882445,4.973,1876994,4.973,1878415,4.973,1874174,4.973,1863379,4.973,1871279,4.973,1868956,4.973,1878438,4.973,1871543,4.973,1875520,4.973,1885188,4.973,1855961,4.973,1862929,4.973,1875311,4.973,1886005,4.973,1877058,4.973,1879906,4.973,1878439,4.973,1874913,4.973,1869842,4.973,1878188,4.973,1871775,4.973,1877985,4.973,1883087,4.973,1873030,4.973,1874179,4.973,1895295,4.973,1886593,4.973,1883084,4.973,1878404,4.973,1885943,4.973,1890821,4.973,1888048,4.973,1891181
4.975,1824822,4.975,1858324,4.975,1875772,4.975,1883545,4.975,1891171,4.975,1903455,4.975,1896353,4.975,1895113,4.975,1907063,4.975,1898124,4.975,1905317,4.975,1899012,4.975,1887373,4.975,1878910,4.975,1884973,4.975,1879080,4.975,1880683,4.975,1876531,4.975,1865537,4.975,1873362,4.975,1871030,4.975,1881166,4.975,1873693,4.975,1877766,4.975,1887776,4.975,1858092,4.975,1865442,4.975,1877600,4.975,1888524,4.975,1879261,4.975,1882067,4.975,1881213,4.975,1877181,4.975,1872191,4.975,1880536,4.975,1873975,4.975,1880285,4.975,1885118,4.975,1875055,4.975,1876521,4.975,1897858,4.975,1888933,4.975,1885247,4.975,1880483,4.975,1888002,4.975,1892675,4.975,1890185,4.975,1893443
4.977,1827318,4.977,1860861,4.977,1877964,4.977,1885882,4.977,1893610,4.977,1905960,4.977,1898422,4.977,1897617,4.977,1909498,4.977,1900165,4.977,1907762,4.977,1901429,4.977,1889676,4.977,1881032,4.977,1887664,4.977,1881064,4.977,1882846,4.977,1878862,4.977,1867488,4.977,1875586,4.977,1873006,4.977,1883687,4.977,1876091,4.977,1879832,4.977,1890677,4.977,1860159,4.977,1868012,4.977,1879733,4.977,1891186,4.977,1881240,4.977,1884058,4.977,1883915,4.977,1879576,4.977,1874602,4.977,1882940,4.977,1876316,4.977,1882575,4.977,1887297,4.977,1877146,4.977,1878643,4.977,1900198,4.977,1891500,4.977,1887218,4.977,1882800,4.977,1890079,4.977,1894834,4.977,1892370,4.977,1895461
4.978,1829840,4.978,1863240,4.978,1880331,4.978,1888229,4.978,1896492,4.978,1908443,4.978,1900521,4.978,1900203,4.978,1911803,4.978,1902146,4.978,1909954,4.978,1903776,4.978,1892115,4.978,1882783,4.978,1890274,4.978,1883026,4.978,1885068,4.978,1881270,4.978,1869513,4.978,1877906,4.978,1875010,4.978,1885978,4.978,1878365,4.978,1881938,4.978,1893398,4.978,1861962,4.978,1870486,4.978,1881864,4.978,1893854,4.978,1883530,4.978,1886076,4.978,1886240,4.978,1881842,4.978,1876698,4.978,1885138,4.978,1878485,4.978,1884879,4.978,1889728,4.978,1879469,4.978,1880678,4.978,1902521,4.978,1894149,4.978,1889369,4.978,1885571,4.978,1892433,4.978,1896932,4.978,1894794,4.978,1897530
4.98,1832218,4.98,1865645,4.98,1882860,4.98,1890571,4.98,1899399,4.98,1910766,4.98,1902490,4.98,1902470,4.98,1914058,4.98,1904389,4.98,1912163,4.98,1906282,4.98,1894465,4.98,1884744,4.98,1892718,4.98,1884846,4.98,1887146,4.98,1883363,4.98,1871510,4.98,1880128,4.98,1876714,4.98,1888123,4.98,1880447,4.98,1883918,4.98,1896060,4.98,1863632,4.98,1872980,4.98,1884061,4.98,1896464,4.98,1885755,4.98,1888237,4.98,1888362,4.98,1884035,4.98,1878990,4.98,1887259,4.98,1880499,4.98,1887125,4.98,1891960,4.98,1881867,4.98,1882790,4.98,1904804,4.98,1896708,4.98,1891809,4.98,1888470,4.98,1894799,4.98,1898996,4.98,1897533,4.98,1899442
4.982,1834396,4.982,1867941,4.982,1885193,4.982,1892868,4.982,1902001,4.982,1913100,4.982,1904456,4.982,1904539,4.982,1916496,4.982,1906709,4.982,1914650,4.982,1908547,4.982,1896761,4.982,1886454,4.982,1894902,4.982,1886820,4.982,1889684,4.982,1885624,4.982,1873631,4.982,1882440,4.982,1878369,4.982,1890128,4.982,1882670,4.982,1886045,4.982,1898519,4.982,1865342,4.982,1875510,4.982,1886259,4.982,1899081,4.982,1887906,4.982,1890537,4.982,1890573,4.982,1886062,4.982,1881046,4.982,1889259,4.982,1882627,4.982,1889353,4.982,1894176,4.982,1884206,4.982,1884917,4.982,1906801,4.982,1898741,4.982,1894313,4.982,1891216,4.982,1897060,4.982,1901270,4.982,1900325,4.982,1901658
4.983,1836757,4.983,1870189,4.983,1888046,4.983,1895071,4.983,1904339,4.983,1915390,4.983,1906369,4.983,1906527,4.983,1918645,4.983,1909123,4.983,1917211,4.983,1910893,4.983,1898783,4.983,1888716,4.983,1897093,4.983,1889024,4.983,1891933,4.983,1888107,4.983,1875881,4.983,1884848,4.983,1880233,4.983,1892071,4.983,1885276,4.983,1888329,4.983,1900659,4.983,1867306,4.983,1877793,4.983,1888466,4.983,1901219,4.983,1889868,4.983,1892890,4.983,1892439,4.983,1888095,4.983,1883352,4.983,1891354,4.983,1884811,4.983,1891250,4.983,1896336,4.983,1886695,4.983,1887148,4.983,1908773,4.983,1901089,4.983,1896916,4.983,1893732,4.983,1899298,4.983,1903679,4.983,1903007,4.983,1903637
4.985,1838981,4.985,1872322,4.985,1890824,4.985,1897320,4.985,1906623,4.985,1917619,4.985,1908526,4.985,1908394,4.985,1920695,4.985,1911817,4.985,1919647,4.985,1913060,4.985,1900900,4.985,1890872,4.985,1899236,4.985,1891183,4.985,1894239,4.985,1890420,4.985,1878157,4.985,1887228,4.985,1882353,4.985,1894003,4.985,1887756,4.985,1890749,4.985,1902475,4.985,1869482,4.985,1879967,4.985,1890521,4.985,1903071,4.985,1891884,4.985,1895206,4.985,1894344,4.985,1890089,4.985,1885575,4.985,1893239,4.985,1887178,4.985,1893357,4.985,1898284,4.985,1889061,4.985,1889284,4.985,1910718,4.985,1903104,4.985,1899588,4.985,1895957,4.985,1901631,4.985,1905807,4.985,1905574,4.985,1905816
4.987,1841023,4.987,1874398,4.987,1893539,4.987,1899675,4.987,1908647,4.987,1919930,4.987,1910611,4.987,1910052,4.987,1922759,4.987,1914695,4.987,1922252,4.987,1915133,4.987,1902865,4.987,1893376,4.987,1901368,4.987,1893701,4.987,1896708,4.987,1892593,4.987,1880453,4.987,1889591,4.987,1884548,4.987,1896111,4.987,1890448,4.987,1893164,4.987,1904245,4.987,1871893,4.987,1882161,4.987,1892606,4.987,1904759,4.987,1893871,4.987,1897548,4.987,1896463,4.987,1892219,4.987,1888212,4.987,1895204,4.987,1889682,4.987,1895636,4.987,1900090,4.987,1891226,4.987,1891673,4.987,1912599,4.987,1904820,4.987,1902129,4.987,1897985,4.987,1903951,4.987,1908181,4.987,1907847,4.987,1908060
4.988,1843282,4.988,1876446,4.988,1896007,4.988,1902044,4.988,1910643,4.988,1922034,4.988,1912689,4.988,1912067,4.988,1924908,4.988,1917555,4.988,1924739,4.988,1917032,4.988,1904685,4.988,1895723,4.988,1903562,4.988,1896203,4.988,1899410,4.988,1895240,4.988,1882809,4.988,1892138,4.988,1886941,4.988,1898337,4.988,1892931,4.988,1895681,4.988,1905860,4.988,1874373,4.988,1884478,4.988,1894669,4.988,1906480,4.988,1896103,4.988,1899911,4.988,1898541,4.988,1894388,4.988,1890570,4.988,1897165,4.988,1892446,4.988,1898071,4.988,1902153,4.988,1893258,4.988,1894055,4.988,1914527,4.988,1906628,4.988,1904358,4.988,1899876,4.988,1906185,4.988,1910581,4.988,1909899,4.988,1910394
4.99,1845273,4.99,1878528,4.99,1898732,4.99,1904330,4.99,1912931,4.99,1924335,4.99,1915031,4.99,1914379,4.99,1926974,4.99,1920151,4.99,1927016,4.99,1919155,4.99,1906912,4.99,1898135,4.99,1905947,4.99,1898780,4.99,1901745,4.99,1897515,4.99,1885224,4.99,1894726,4.99,1889589,4.99,1900378,4.99,1895422,4.99,1898015,4.99,1907693,4.99,1877115,4.99,1886679,4.99,1896484,4.99,1908237,4.99,1898427,4.99,1901908,4.99,1900605,4.99,1896530,4.99,1893034,4.99,1899203,4.99,1895087,4.99,1900654,4.99,1904493,4.99,1895418,4.99,1896751,4.99,1916772,4.99,1908784,4.99,1906434,4.99,1901939,4.99,1908451,4.99,1912804,4.99,1911915,4.99,1912416
4.992,1847209,4.992,1880463,4.992,1901076,4.992,1906531,4.992,1915247,4.992,1926480,4.992,1917720,4.992,1916764,4.992,1929215,4.992,1922621,4.992,1929360,4.992,1921258,4.992,1909210,4.992,1900252,4.992,1908387,4.992,1901216,4.992,1904151,4.992,1899698,4.992,1887428,4.992,1897417,4.992,1892216,4.992,1902481,4.992,1897296,4.992,1900269,4.992,1909820,4.992,1879639,4.992,1889022,4.992,1898327,4.992,1910233,4.992,1900853,4.992,1903965,4.992,1902945,4.992,1898777,4.992,1895169,4.992,1901187,4.992,1897596,4.992,1903289,4.992,1906713,4.992,1897551,4.992,1899115,4.992,1919006,4.992,1910685,4.992,1908363,4.992,1904116,4.992,1910677,4.992,1914925,4.992,1914089,4.992,1914544
4.993,1849344,4.993,1882754,4.993,1903200,4.993,1908649,4.993,1917553,4.993,1928724,4.993,1920535,4.993,1919355,4.993,1931632,4.993,1924813,4.993,1931489,4.993,1923616,4.993,1911542,4.993,1902413,4.993,1910751,4.993,1903944,4.993,1906615,4.993,1902149,4.993,1889651,4.993,1899986,4.993,1894727,4.993,1904808,4.993,1899178,4.993,1902480,4.993,1912090,4.993,1882285,4.993,1891343,4.993,1900530,4.993,1912431,4.993,1903307,4.993,1906107,4.993,1905231,4.993,1901014,4.993,1897232,4.993,1903368,4.993,1899774,4.993,1905760,4.993,1909106,4.993,1899806,4.993,1901634,4.993,1921165,4.993,1912710,4.993,1910363,4.993,1906559,4.993,1912770,4.993,1917247,4.993,1916153,4.993,1916501
4.995,1851577,4.995,1885093,4.995,1905261,4.995,1910440,4.995,1920036,4.995,1930782,4.995,1923480,4.995,1921992,4.995,1934091,4.995,1926913,4.995,1933616,4.995,1926132,4.995,1914074,4.995,1904712,4.995,1913080,4.995,1906484,4.995,1909050,4.995,1904655,4.995,1891787,4.995,1902397,4.995,1897220,4.995,1906957,4.995,1900646,4.995,1904781,4.995,1914475,4.995,1884890,4.995,1893600,4.995,1902826,4.995,1914633,4.995,1905623,4.995,1908219,4.995,1907633,4.995,1903275,4.995,1899096,4.995,1905541,4.995,1901900,4.995,1908084,4.995,1911562,4.995,1902238,4.995,1903848,4.995,1923648,4.995,1914895,4.995,1912230,4.995,1908818,4.995,1914722,4.995,1919479,4.995,1918503,4.995,1918463
4.997,1853777,4.997,1887557,4.997,1907423,4.997,1912351,4.997,1922557,4.997,1933046,4.997,1926510,4.997,1924182,4.997,1936740,4.997,1928660,4.997,1935737,4.997,1928916,4.997,1916773,4.997,1907197,4.997,1915264,4.997,1909024,4.997,1911359,4.997,1906859,4.997,1894043,4.997,1904638,4.997,1899720,4.997,1909175,4.997,1902420,4.997,1906829,4.997,1916955,4.997,1887616,4.997,1895749,4.997,1905074,4.997,1916860,4.997,1907943,4.997,1910143,4.997,1910213,4.997,1905535,4.997,1901053,4.997,1907962,4.997,1903929,4.997,1910209,4.997,1913927,4.997,1904780,4.997,1905903,4.997,1925919,4.997,1917104,4.997,1914197,4.997,1911043,4.997,1916885,4.997,1921857,4.997,1920981,4.997,1920618
4.998,1856284,4.998,1890033,4.998,1909443,4.998,1914424,4.998,1924926,4.998,1935221,4.998,1929239,4.998,1926327,4.998,1939216,4.998,1930672,4.998,1937921,4.998,1931567,4.998,1919030,4.998,1909847,4.998,1917559,4.998,1911577,4.998,1913683,4.998,1909423,4.998,1896362,4.998,1906765,4.998,1901898,4.998,1911568,4.998,1904144,4.998,1908976,4.998,1919373,4.998,1889955,4.998,1897986,4.998,1907649,4.998,1919219,4.998,1910104,4.998,1912367,4.998,1912769,4.998,1908116,4.998,1902837,4.998,1910498,4.998,1906110,4.998,1912109,4.998,1916156,4.998,1907177,4.998,1907638,4.998,1928285,4.998,1919410,4.998,1916357,4.998,1913059,4.998,1919217,4.998,1924333,4.998,1923293,4.998,1922897
5.0,1858723,5.0,1892753,5.0,1911659,5.0,1916617,5.0,1927312,5.0,1937744,5.0,1931672,5.0,1928504,5.0,1941763,5.0,1932861,5.0,1939945,5.0,1934183,5.0,1921257,5.0,1912624,5.0,1919625,5.0,1913961,5.0,1915856,5.0,1911913,5.0,1898846,5.0,1908596,5.0,1904117,5.0,1914007,5.0,1906277,5.0,1911117,5.0,1921774,5.0,1892176,5.0,1900198,5.0,1910049,5.0,1921663,5.0,1912378,5.0,1914561,5.0,1915135,5.0,1910732,5.0,1904967,5.0,1912885,5.0,1908179,5.0,1914327,5.0,1918566,5.0,1909718,5.0,1909747,5.0,1930533,5.0,1921942,5.0,1918552,5.0,1915180,5.0,1921770,5.0,1926813,5.0,1925418,5.0,1925304
5.002,1861165,5.002,1895043,5.002,1913968,5.002,1918766,5.002,1929723,5.002,1940224,5.002,1933951,5.002,1930742,5.002,1944255,5.002,1935136,5.002,1942193,5.002,1936488,5.002,1923503,5.002,1915508,5.002,1921709,5.002,1916095,5.002,1918021,5.002,1914097,5.002,1901196,5.002,1910568,5.002,1906325,5.002,1916269,5.002,1908583,5.002,1913382,5.002,1923918,5.002,1893968,5.002,1902276,5.002,1912267,5.002,1924174,5.002,1914622,5.002,1916748,5.002,1917263,5.002,1913330,5.002,1907303,5.002,1915241,5.002,1910579,5.002,1916503,5.002,1920735,5.002,1912127,5.002,1911734,5.002,1933054,5.002,1924441,5.002,1920487,5.002,1917118,5.002,1924240,5.002,1929124,5.002,1927709,5.002,1927879
5.003,1863680,5.003,1897413,5.003,1916186,5.003,1921321,5.003,1931804,5.003,1942907,5.003,1936010,5.003,1933033,5.003,1946758,5.003,1937408,5.003,1944302,5.003,1938527,5.003,1925492,5.003,1918095,5.003,1923914,5.003,1918056,5.003,1920133,5.003,1916425,5.003,1903685,5.003,1912702,5.003,1908425,5.003,1918579,5.003,1911177,5.003,1915564,5.003,1925956,5.003,1895781,5.003,1904343,5.003,1914374,5.003,1926916,5.003,1916963,5.003,1918932,5.003,1919298,5.003,1915789,5.003,1909537,5.003,1917640,5.003,1912902,5.003,1918644,5.003,1922884,5.003,1914284,5.003,1913917,5.003,1935356,5.003,1927210,5.003,1922579,5.003,1919464,5.003,1926722,5.003,1931452,5.003,1929766,5.003,1930387
5.005,1866021,5.005,1899616,5.005,1918294,5.005,1923742,5.005,1933976,5.005,1945639,5.005,1938061,5.005,1935705,5.005,1949033,5.005,1939788,5.005,1946553,5.005,1940310,5.005,1927579,5.005,1920492,5.005,1926176,5.005,1920312,5.005,1922118,5.005,1918680,5.005,1906075,5.005,1914822,5.005,1910427,5.005,1920605,5.005,1913826,5.005,1918062,5.005,1928036,5.005,1897541,5.005,1906573,5.005,1916711,5.005,1929763,5.005,1918981,5.005,1921335,5.005,1921070,5.005,1918220,5.005,1911821,5.005,1919907,5.005,1915087,5.005,1921051,5.005,1925131,5.005,1916306,5.005,1916096,5.005,1937781,5.005,1930037,5.005,1924800,5.005,1921788,5.005,1928982,5.005,1933534,5.005,1931718,5.005,1932585
5.007,1868337,5.007,1901843,5.007,1920367,5.007,1926013,5.007,1936169,5.007,1948233,5.007,1940091,5.007,1938307,5.007,1951464,5.007,1941841,5.007,1948916,5.007,1942077,5.007,1929913,5.007,1922684,5.007,1928220,5.007,1922375,5.007,1924406,5.007,1920586,5.007,1908167,5.007,1916901,5.007,1912459,5.007,1922644,5.007,1916523,5.007,1920630,5.007,1929895,5.007,1899573,5.007,1908905,5.007,1918913,5.007,1932457,5.007,1921181,5.007,1923614,5.007,1922727,5.007,1920402,5.007,1914300,5.007,1921953,5.007,1917031,5.007,1923592,5.007,1927288,5.007,1918369,5.007,1918301,5.007,1939992,5.007,1932529,5.007,1927086,5.007,1924096,5.007,1931031,5.007,1935491,5.007,1933832,5.007,1934992
5.008,1870705,5.008,1903831,5.008,1922498,5.008,1928391,5.008,1938470,5.008,1950494,5.008,1942262,5.008,1940731,5.008,1953911,5.008,1943722,5.008,1951343,5.008,1943759,5.008,1932400,5.008,1924986,5.008,1930538,5.008,1924360,5.008,1926711,5.008,1922594,5.008,1910266,5.008,1919043,5.008,1914342,5.008,1924530,5.008,1919066,5.008,1923215,5.008,1931717,5.008,1901743,5.008,1911322,5.008,1921204,5.008,1934993,5.008,1923303,5.008,1925821,5.008,1924574,5.008,1922232,5.008,1916481,5.008,1924116,5.008,1919227,5.008,1925659,5.008,1929252,5.008,1920241,5.008,1920423,5.008,1942174,5.008,1934766,5.008,1929296,5.008,1926306,5.008,1932859,5.008,1937438,5.008,1936099,5.008,1937242
5.01,1872847,5.01,1906021,5.01,1924619,5.01,1930790,5.01,1940832,5.01,1952719,5.01,1944269,5.01,1942947,5.01,1956010,5.01,1945588,5.01,1953813,5.01,1945661,5.01,1934802,5.01,1927068,5.01,1932690,5.01,1926295,5.01,1929015,5.01,1924777,5.01,1912351,5.01,1921249,5.01,1916237,5.01,1926436,5.01,1921398,5.01,1925670,5.01,1933789,5.01,1904268,5.01,1913948,5.01,1923699,5.01,1937344,5.01,1925455,5.01,1927977,5.01,1926770,5.01,1924040,5.01,1918404,5.01,1926329,5.01,1921081,5.01,1927704,5.01,1931350,5.01,1922193,5.01,1922601,5.01,1944249,5.01,1937132,5.01,1931643,5.01,1928471,5.01,1934908,5.01,1939447,5.01,1938153,5.01,1939383
